SUPPLIER SAMPLE NAME	SERIES	ASP-PROJ CODE-COUNTRY CODE-MMYY-PLATENO	RACK_OR_PLATE_ID	TUBE_OR_WELL_ID	ORGANISM_PART	CATCH_ID	ORDER_OR_GROUP	FAMILY	GENUS	SCIENTIFIC_NAME	LIFESTAGE	SEX	BLOOD_MEAL	GRAVIDITY	COLLECTOR_SAMPLE_ID	DATE_OF_COLLECTION	COLLECTION_LOCATION	DECIMAL_LATITUDE	DECIMAL_LONGITUDE	HABITAT	TIME_OF_COLLECTION	TIME_OF_COLLECTION.1	COLLECTION_METHOD	OUTDOORS_INDOORS	DESCRIPTION_OF_COLLECTION_METHOD	IDENTIFIED_HOW	PRESERVATION_APPROACH	PRESERVATIVE_SOLUTION	TIME_ELAPSED_FROM_COLLECTION_TO_PRESERVATION	DATE_OF_PRESERVATION	HAZARD_GROUP	REGULATORY_COMPLIANCE	VOUCHER_ID	TEMP.(°C)	HUMIDITY_(%)	WIND_DIRECTION	WIND SPEED_(km/h)	GUST SPEED_(km/h) 	RAINFALL_(mm)	SOLAR_RADIATION_(W/m²)	COLLECTED_BY	COLLECTOR_AFFILIATION	IDENTIFIED_BY	IDENTIFIER_AFFILIATION	PRESERVED_BY	PRESERVER_AFFILIATION	DATE_RECEIVED	ARRIVAL_CONDITION	SAMPLE_TYPE	PARTNER_PLATE_ID	MOSQUITO_PLATE_ID	MOSQUITO_WELL_ID	DATE_OF_DNA_EXTRACTION	ETHANOL REMOVED	BUFFER	BUFFER VOL ADDED	SAMPLE_VOLUME	DNA_STOCK_PLATE_BARCODE	DNA_STOCK_WELL_ID	DNA_QUANTIFICATION_METHOD	DNA_STOCK_CONCENTRATION	DNA_DIL_PLATE_BARCODE	DILUTION	VOL_STOCK_DNA	VOL_WATER	TOTAL_DIL_VOL	SCIOPS_PLATE_ID	SCIOPS_STUDY_ID	SCIOPS_PROJECT_ID	PARENT_RT_TICKET_NUMBER	CHILD_RT_TICKET_NUMBER	SCIOPS_MANIFEST_NUMBER	MANIFEST_SENT_TO_SCIOPS	SAMPLES_SUBMITTED_TO_SCIOPS	s_Sample	assigned	res_coarse	res_int	res_fine	n_mosquito_targets	mosquito_reads	mean_mosquito_haps	n_multiallelic	VAE_species	species_call	call_method
DN806232W_H4	128.0	ASP-BUMI-BF-2103-02	PLATE2	H4	WHOLE_ORGANISM	Tube18	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-6816	2017-10-22	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	23:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-10-22	HG1	Y	NOT_APPLICABLE	22.61	82.00	127.80	0.00	2.74	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE2	MOZZ00000947A	H4	20210429	Y	C	60.0	20.0	MOZZ00000947A	H4			GDNA00000684A	1:10	2	18	20	DN806232W	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806232W_H4	True	Pyretophorus_series	Anopheles_gambiae_complex		51.0	1678.0	1.1764705882352942	1.0	Anopheles_arabiensis	Anopheles_arabiensis	VAE
DN806232W_A5	129.0	ASP-BUMI-BF-2103-02	PLATE2	A5	WHOLE_ORGANISM	Tube18	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-6816	2017-10-22	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	23:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-10-22	HG1	Y	NOT_APPLICABLE	22.61	82.00	127.80	0.00	2.74	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE2	MOZZ00000947A	A5	20210429	Y	C	60.0	20.0	MOZZ00000947A	A5			GDNA00000684A	1:10	2	18	20	DN806232W	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806232W_A5	True	Pyretophorus_series	Anopheles_gambiae_complex		54.0	2838.0	1.1111111111111112	0.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806232W_B5	130.0	ASP-BUMI-BF-2103-02	PLATE2	B5	WHOLE_ORGANISM	Tube18	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-6816	2017-10-22	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	23:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-10-22	HG1	Y	NOT_APPLICABLE	22.61	82.00	127.80	0.00	2.74	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE2	MOZZ00000947A	B5	20210429	Y	C	60.0	20.0	MOZZ00000947A	B5			GDNA00000684A	1:10	2	18	20	DN806232W	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806232W_B5	True	Pyretophorus_series	Anopheles_gambiae_complex		57.0	4245.0	1.3333333333333333	0.0	Anopheles_coluzzii	Anopheles_coluzzii	VAE
DN806232W_C5	131.0	ASP-BUMI-BF-2103-02	PLATE2	C5	WHOLE_ORGANISM	Tube18	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-6816	2017-10-22	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	23:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-10-22	HG1	Y	NOT_APPLICABLE	22.61	82.00	127.80	0.00	2.74	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE2	MOZZ00000947A	C5	20210429	Y	C	60.0	20.0	MOZZ00000947A	C5			GDNA00000684A	1:10	2	18	20	DN806232W	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806232W_C5	True	Pyretophorus_series	Anopheles_gambiae_complex		55.0	4663.0	1.4545454545454546	5.0	Anopheles_coluzzii	Anopheles_coluzzii	VAE
DN806232W_D5	132.0	ASP-BUMI-BF-2103-02	PLATE2	D5	WHOLE_ORGANISM	Tube18	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-6816	2017-10-22	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	23:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-10-22	HG1	Y	NOT_APPLICABLE	22.61	82.00	127.80	0.00	2.74	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE2	MOZZ00000947A	D5	20210429	Y	C	60.0	20.0	MOZZ00000947A	D5			GDNA00000684A	1:10	2	18	20	DN806232W	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806232W_D5	True	Pyretophorus_series	Anopheles_gambiae_complex		44.0	1696.0	1.1590909090909092	0.0		Anopheles_gambiae_complex	NN_INTERMEDIATE
DN806232W_E5	133.0	ASP-BUMI-BF-2103-02	PLATE2	E5	WHOLE_ORGANISM	Tube18	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.17-6816	2017-10-22	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	23:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-10-22	HG1	Y	NOT_APPLICABLE	22.61	82.00	127.80	0.00	2.74	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE2	MOZZ00000947A	E5	20210429	Y	C	60.0	20.0	MOZZ00000947A	E5			GDNA00000684A	1:10	2	18	20	DN806232W	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806232W_E5	True	Pyretophorus_series	Anopheles_gambiae_complex		53.0	4862.0	1.471698113207547	2.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806232W_F5	134.0	ASP-BUMI-BF-2103-02	PLATE2	F5	WHOLE_ORGANISM	Tube19	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.18-2892	2018-08-14	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	4:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-08-14	HG1	Y	NOT_APPLICABLE	21.20	95.10	214.80	0.00	0.90	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE2	MOZZ00000947A	F5	20210429	Y	C	60.0	20.0	MOZZ00000947A	F5			GDNA00000684A	1:10	2	18	20	DN806232W	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806232W_F5	True	Pyretophorus_series	Anopheles_gambiae_complex		59.0	5269.0	1.2203389830508475	1.0	Anopheles_coluzzii	Anopheles_coluzzii	VAE
DN806232W_G5	135.0	ASP-BUMI-BF-2103-02	PLATE2	G5	WHOLE_ORGANISM	Tube19	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.18-2892	2018-08-14	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	4:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-08-14	HG1	Y	NOT_APPLICABLE	21.20	95.10	214.80	0.00	0.90	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE2	MOZZ00000947A	G5	20210429	Y	C	60.0	20.0	MOZZ00000947A	G5			GDNA00000684A	1:10	2	18	20	DN806232W	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806232W_G5	True	Pyretophorus_series	Anopheles_gambiae_complex		59.0	7446.0	1.6779661016949152	8.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806232W_H5	136.0	ASP-BUMI-BF-2103-02	PLATE2	H5	WHOLE_ORGANISM	Tube19	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.18-2892	2018-08-14	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	4:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-08-14	HG1	Y	NOT_APPLICABLE	21.20	95.10	214.80	0.00	0.90	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE2	MOZZ00000947A	H5	20210429	Y	C	60.0	20.0	MOZZ00000947A	H5			GDNA00000684A	1:10	2	18	20	DN806232W	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806232W_H5	True	Pyretophorus_series	Anopheles_gambiae_complex		53.0	2325.0	1.1886792452830188	2.0	Uncertain_coluzzii_gambiae	Uncertain_coluzzii_gambiae	VAE
DN806232W_A6	137.0	ASP-BUMI-BF-2103-02	PLATE2	A6	WHOLE_ORGANISM	Tube19	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.18-2892	2018-08-14	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	4:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-08-14	HG1	Y	NOT_APPLICABLE	21.20	95.10	214.80	0.00	0.90	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE2	MOZZ00000947A	A6	20210429	Y	C	60.0	20.0	MOZZ00000947A	A6			GDNA00000684A	1:10	2	18	20	DN806232W	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806232W_A6	True	Pyretophorus_series	Anopheles_gambiae_complex		51.0	2728.0	1.2352941176470589	2.0	Uncertain_gambiae_coluzzii	Uncertain_gambiae_coluzzii	VAE
DN806232W_B6	138.0	ASP-BUMI-BF-2103-02	PLATE2	B6	WHOLE_ORGANISM	Tube19	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.18-2892	2018-08-14	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	4:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-08-14	HG1	Y	NOT_APPLICABLE	21.20	95.10	214.80	0.00	0.90	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE2	MOZZ00000947A	B6	20210429	Y	C	60.0	20.0	MOZZ00000947A	B6			GDNA00000684A	1:10	2	18	20	DN806232W	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806232W_B6	True	Pyretophorus_series	Anopheles_gambiae_complex		54.0	3952.0	1.3703703703703705	2.0	Anopheles_coluzzii	Anopheles_coluzzii	VAE
DN806232W_C6	139.0	ASP-BUMI-BF-2103-02	PLATE2	C6	WHOLE_ORGANISM	Tube19	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.18-2892	2018-08-14	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	4:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-08-14	HG1	Y	NOT_APPLICABLE	21.20	95.10	214.80	0.00	0.90	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE2	MOZZ00000947A	C6	20210429	Y	C	60.0	20.0	MOZZ00000947A	C6			GDNA00000684A	1:10	2	18	20	DN806232W	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806232W_C6	True	Pyretophorus_series	Anopheles_gambiae_complex		56.0	4375.0	1.375	2.0	Anopheles_coluzzii	Anopheles_coluzzii	VAE
DN806232W_D6	140.0	ASP-BUMI-BF-2103-02	PLATE2	D6	WHOLE_ORGANISM	Tube19	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.18-2892	2018-08-14	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	4:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-08-14	HG1	Y	NOT_APPLICABLE	21.20	95.10	214.80	0.00	0.90	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE2	MOZZ00000947A	D6	20210429	Y	C	60.0	20.0	MOZZ00000947A	D6			GDNA00000684A	1:10	2	18	20	DN806232W	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806232W_D6	True	Pyretophorus_series	Anopheles_gambiae_complex		57.0	8809.0	1.5087719298245614	0.0	Anopheles_coluzzii	Anopheles_coluzzii	VAE
DN806232W_E6	141.0	ASP-BUMI-BF-2103-02	PLATE2	E6	WHOLE_ORGANISM	Tube19	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.BV.18-2892	2018-08-14	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°7 DE BOBO-DIOULASSO | BANA VILLAGE 	11.2339822	-4.4725306	RURAL AREA	4:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 3 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2018-08-14	HG1	Y	NOT_APPLICABLE	21.20	95.10	214.80	0.00	0.90	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE2	MOZZ00000947A	E6	20210429	Y	C	60.0	20.0	MOZZ00000947A	E6			GDNA00000684A	1:10	2	18	20	DN806232W	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806232W_E6	True	Pyretophorus_series	Anopheles_gambiae_complex		60.0	14083.0	1.5666666666666667	0.0	Anopheles_coluzzii	Anopheles_coluzzii	VAE
